timestamp,BTC_USDT_1h_open,BTC_USDT_1h_high,BTC_USDT_1h_low,BTC_USDT_1h_close,BTC_USDT_1h_volume
2023/11/30 21:00,37734.06,37766.36,37696.51,37740.64,93.632686
2023/11/30 22:00,37740.64,37808.31,37680.57,37696.13,114.723177
2023/11/30 23:00,37696.13,37730.37,37605.13,37725.18,160.788585
2023/12/1 00:00,37725.18,37744,37615.35,37682.01,188.611716
2023/12/1 01:00,37682.01,37962.69,37641.13,37942.87,297.734031
2023/12/1 02:00,37942.87,38082.01,37868.01,37988.37,253.751797
2023/12/1 03:00,37988.37,38064.9,37948.16,38043.99,258.145656
2023/12/1 04:00,38043.99,38240.76,38024,38177.34,463.858945
2023/12/1 05:00,38177.34,38201.4,38098,38124,222.43834
2023/12/1 06:00,38124,38221.84,38075.04,38213.99,216.998365
2023/12/1 07:00,38213.99,38346,38205,38246.5,483.275419
2023/12/1 08:00,38246.5,38360.96,38216.02,38314.3,346.737754
2023/12/1 09:00,38314.3,38710.88,38314.27,38706,1244.315584
2023/12/1 10:00,38706,38826.92,38537.44,38537.44,580.961532
2023/12/1 11:00,38537.44,38658,38503.65,38580.72,322.945708
2023/12/1 12:00,38580.72,38627.8,38300.01,38358.99,516.668563
2023/12/1 13:00,38358.99,38436.65,38296.4,38364.11,262.54641
2023/12/1 14:00,38364.11,38396.87,38216.66,38324.09,419.643448
2023/12/1 15:00,38324.09,38446.72,38292,38413.61,442.602718
2023/12/1 16:00,38413.61,38985.54,38396,38802,1160.487213
2023/12/1 17:00,38802,38890,38700,38797.3,568.780873
2023/12/1 18:00,38797.3,38918,38706.14,38706.15,518.404396
2023/12/1 19:00,38706.15,38779.8,38615.96,38761.59,346.692269
2023/12/1 20:00,38761.59,38862.87,38711.22,38747.12,287.607702
2023/12/1 21:00,38747.12,38904.51,38747.12,38775.07,282.104626
2023/12/1 22:00,38775.07,38844.8,38695.74,38707.43,137.665155
2023/12/1 23:00,38707.43,38738,38651.16,38685,159.644221
2023/12/2 00:00,38685,38733.81,38644.34,38713.05,141.750944
2023/12/2 01:00,38713.05,38793.33,38696.37,38749.99,121.730952
2023/12/2 02:00,38749.99,38768.38,38670,38719.16,87.893352
2023/12/2 03:00,38719.16,38780.38,38718.01,38780.38,56.823537
2023/12/2 04:00,38780.38,38816.09,38718.93,38816.08,110.81172
2023/12/2 05:00,38816.08,38818.81,38753.61,38753.61,90.222357
2023/12/2 06:00,38753.61,38786.1,38722.01,38774.38,109.612497
2023/12/2 07:00,38774.38,38825,38703.02,38703.03,120.824184
2023/12/2 08:00,38703.03,38737.99,38652.04,38712.86,109.033879
2023/12/2 09:00,38712.86,38784.98,38709.76,38774.28,118.535909
2023/12/2 10:00,38774.28,38790,38746.28,38750.01,67.249605
2023/12/2 11:00,38750.01,38750.01,38704.68,38736.03,93.424324
2023/12/2 12:00,38736.03,38789.57,38730,38777.99,89.425355
2023/12/2 13:00,38777.99,38860.84,38764.21,38814,107.604008
2023/12/2 14:00,38814,38846,38728.02,38778.92,92.32214
2023/12/2 15:00,38778.92,38824.92,38715,38809.98,161.888869
2023/12/2 16:00,38809.98,38810,38713.43,38745,161.984222
2023/12/2 17:00,38745,38792.08,38744,38792.08,54.207419
2023/12/2 18:00,38792.08,38963.62,38779.69,38873.23,326.900452
2023/12/2 19:00,38873.23,39778.07,38873.23,39420.01,2382.806134
2023/12/2 20:00,39420.01,39593.96,39285.01,39565.6,558.695634
2023/12/2 21:00,39565.6,39715.63,39422.74,39562.01,508.752023
2023/12/2 22:00,39562.01,39605.61,39294.35,39349,406.002225
2023/12/2 23:00,39349,39473.76,39330,39450.32,188.061494
2023/12/3 00:00,39450.32,39516,39400.26,39501.52,162.886749
2023/12/3 01:00,39501.52,39552.6,39478,39485.77,113.952547
2023/12/3 02:00,39485.77,39543.09,39356,39363.69,160.878337
2023/12/3 03:00,39363.69,39382.79,39278,39378.59,164.341594
2023/12/3 04:00,39378.59,39421,39348.3,39350.94,108.598912
2023/12/3 05:00,39350.94,39436.18,39318.65,39417.48,120.523194
2023/12/3 06:00,39417.48,39447.32,39368,39413.91,109.952608
2023/12/3 07:00,39413.91,39488.18,39392.62,39478.01,121.803962
2023/12/3 08:00,39478.01,39482.88,39402.12,39402.13,85.571721
2023/12/3 09:00,39402.13,39465.93,39399.02,39456,102.253636
2023/12/3 10:00,39456,39537.72,39416,39535.99,101.518599
2023/12/3 11:00,39535.99,39537.71,39450.13,39479.92,75.510849
2023/12/3 12:00,39479.92,39515.45,39378.04,39404.44,122.005487
2023/12/3 13:00,39404.44,39771.23,39384.96,39672,486.93875
2023/12/3 14:00,39672,39744.39,39542,39542,381.190431
2023/12/3 15:00,39542,39803.24,39490.48,39758,275.35802
2023/12/3 16:00,39758,39836.36,39650,39667.29,385.706201
2023/12/3 17:00,39667.29,39674,39452.06,39524.8,306.73699
2023/12/3 18:00,39524.8,39583.52,39495,39546,107.671853
2023/12/3 19:00,39546,39570,39439.65,39562.82,140.445509
2023/12/3 20:00,39562.82,39636,39552.47,39566,111.295293
2023/12/3 21:00,39566,39757,39564.37,39705.99,138.74266
2023/12/3 22:00,39705.99,40287.09,39686,40059.81,1023.465507
2023/12/3 23:00,40059.81,40174.19,39763.86,39969.61,701.865687
2023/12/4 00:00,39969.61,40227.39,39969.61,40206,429.721153
2023/12/4 01:00,40206,40875.89,40155.25,40600.01,1618.164977
2023/12/4 02:00,40600.01,40692,40447.06,40679.29,577.645597
2023/12/4 03:00,40679.29,40877.95,40672.34,40704.01,406.522545
2023/12/4 04:00,40704.01,40928.25,40681.76,40899.1,381.443656
2023/12/4 05:00,40899.1,41539.17,40859.01,41489.69,1287.860474
2023/12/4 06:00,41489.69,41747,41336,41375.91,1058.206431
2023/12/4 07:00,41375.91,41543.06,41302,41436.44,406.13619
2023/12/4 08:00,41436.44,41725.8,41362.54,41677.99,495.741744
2023/12/4 09:00,41677.99,41803.62,41534.65,41546.29,614.582718
2023/12/4 10:00,41546.29,42105,41541.58,41971,982.877548
2023/12/4 11:00,41971,42150.57,41331.85,41593.58,2054.365631
2023/12/4 12:00,41593.58,41852.87,41492,41794,647.643934
2023/12/4 13:00,41794,41904.88,41719.83,41736.01,535.035542
2023/12/4 14:00,41736.01,41790.87,41462.36,41644,587.477108
2023/12/4 15:00,41644,41656.94,41130,41268,988.364001
2023/12/4 16:00,41268,41631.45,41176,41628.72,603.904773
2023/12/4 17:00,41628.72,41770.8,41559.29,41614.01,484.476617
2023/12/4 18:00,41614.01,41763.54,41512,41723.7,286.576933
2023/12/4 19:00,41723.7,42060,41707.59,41985.6,646.29745
2023/12/4 20:00,41985.6,42002.03,41727.06,41761.99,566.77209
2023/12/4 21:00,41761.99,42052.42,41715.32,42036,364.427374
2023/12/4 22:00,42036,42418.42,41855.11,41950.01,1084.153425
2023/12/4 23:00,41950.01,41998,41797.72,41985.41,398.247713
2023/12/5 00:00,41985.41,41985.41,41744.28,41922,359.831659
2023/12/5 01:00,41922,41924.73,41624.88,41804,439.122424
2023/12/5 02:00,41804,41813.74,41621,41739.32,393.5854
2023/12/5 03:00,41739.32,41834.94,41707.94,41826.41,217.064353
2023/12/5 04:00,41826.41,41831.67,41728,41775.47,204.219822
2023/12/5 05:00,41775.47,41915.22,41725.91,41910,271.547912
2023/12/5 06:00,41910,41912.45,41670.24,41722,320.268946
2023/12/5 07:00,41722,41728.81,41388,41523.59,682.397526
2023/12/5 08:00,41523.59,41631.17,41422.65,41612.99,384.102832
2023/12/5 09:00,41612.99,41726.18,41586,41702.61,174.123575
2023/12/5 10:00,41702.61,41755.65,41616,41616.8,195.597887
2023/12/5 11:00,41616.8,41736,41567.07,41728,264.8009
2023/12/5 12:00,41728,41878.57,41692.46,41869.99,394.275545
2023/12/5 13:00,41869.99,42076.45,41814.8,41825.5,593.631065
2023/12/5 14:00,41825.5,42252.48,41811.64,42198.01,743.039408
2023/12/5 15:00,42198.01,42500,42096.72,42266.42,1096.643995
2023/12/5 16:00,42266.42,42820,42134.01,42717.99,1726.829053
2023/12/5 17:00,42717.99,44102,42682,43381.33,4457.263316
2023/12/5 18:00,43381.33,44104.39,43314.4,43705.98,2027.393983
2023/12/5 19:00,43705.98,43958.31,43585.56,43813.14,1159.611136
2023/12/5 20:00,43813.14,43841.17,43417.61,43777.62,812.137204
2023/12/5 21:00,43777.62,44234.39,43680,43892,1031.457432
2023/12/5 22:00,43892,44496.99,43790.01,44284,1667.727713
2023/12/5 23:00,44284,44288.79,43865.22,44073.67,953.485955
2023/12/6 00:00,44073.67,44144,43829.6,44136.19,566.30754
2023/12/6 01:00,44136.19,44140,43756.28,43870.7,602.985606
2023/12/6 02:00,43870.7,43906.27,43569.58,43899.62,423.458743
2023/12/6 03:00,43899.62,43912.08,43664.27,43734.09,300.457237
2023/12/6 04:00,43734.09,43850.27,43594,43725.63,295.039025
2023/12/6 05:00,43725.63,43834.01,43545,43671.13,403.466696
2023/12/6 06:00,43671.13,43732.11,43443.43,43672.27,498.030927
2023/12/6 07:00,43672.27,43724.11,43500,43686.28,437.796769
2023/12/6 08:00,43686.28,43870,43636.27,43817.82,530.111349
2023/12/6 09:00,43817.82,44023.17,43682.44,43870.27,441.653464
2023/12/6 10:00,43870.27,44290,43862.34,44108.28,747.187274
2023/12/6 11:00,44108.28,44128.34,43361.31,43837.99,1051.562433
2023/12/6 12:00,43837.99,44203.21,43776.99,44029.01,696.925275
2023/12/6 13:00,44029.01,44162.99,43974.99,44097.66,664.123794
2023/12/6 14:00,44097.66,44277,43944.96,44052,909.500704
2023/12/6 15:00,44052,44097.93,43726.48,43780.71,715.060442
2023/12/6 16:00,43780.71,44035.18,43731.84,43851.36,628.392316
2023/12/6 17:00,43851.36,44137.42,43821.51,43958.18,461.32557
2023/12/6 18:00,43958.18,44002.71,43864.71,43931.37,333.836906
2023/12/6 19:00,43931.37,44117.54,43913.34,43988.01,317.314132
2023/12/6 20:00,43988.01,44072,43752.97,43759.11,407.735024
2023/12/6 21:00,43759.11,43861.61,43607.02,43822.71,515.34705
2023/12/6 22:00,43822.71,43952.33,43620,43764.71,206.841185
2023/12/6 23:00,43764.71,43810.71,43601.65,43761.75,322.583107
2023/12/7 00:00,43761.75,43899.93,43709.99,43819.25,236.770076
2023/12/7 01:00,43819.25,43947.28,43819.25,43930.13,180.111299
2023/12/7 02:00,43930.13,43990.71,43906.71,43968.71,144.416399
2023/12/7 03:00,43968.71,43999.51,43909.25,43927.44,162.971481
2023/12/7 04:00,43927.44,44048.35,43880.87,43965.01,145.228439
2023/12/7 05:00,43965.01,44041.67,43926.58,44005.53,220.383788
2023/12/7 06:00,44005.53,44026,43840.72,43869.09,188.404239
2023/12/7 07:00,43869.09,43949.38,43864.01,43884.66,123.666088
2023/12/7 08:00,43884.66,43899.4,43543.25,43586.71,729.30661
2023/12/7 09:00,43586.71,43636.71,42832.49,43355.78,2256.301059
2023/12/7 10:00,43355.78,43428.2,43050.8,43133.61,812.814226
2023/12/7 11:00,43133.61,43380,43110.72,43190,658.011022
2023/12/7 12:00,43190,43407.18,42953.45,43407.18,743.374118
2023/12/7 13:00,43407.18,43504.14,43186.19,43294,519.28364
2023/12/7 14:00,43294,43525.99,43248.04,43481.98,450.240575
2023/12/7 15:00,43481.98,43926.3,43438.09,43662.7,987.45518
2023/12/7 16:00,43662.7,43756.7,43480.39,43686,459.384072
2023/12/7 17:00,43686,43700,43218.88,43421.88,452.453291
2023/12/7 18:00,43421.88,43458.89,43254.01,43310.71,547.279512
2023/12/7 19:00,43310.71,43334,43070.82,43203.8,975.976351
2023/12/7 20:00,43203.8,43332.07,43089.46,43234.72,708.815548
2023/12/7 21:00,43234.72,43452.08,43218.72,43376.01,596.591323
2023/12/7 22:00,43376.01,43410.7,43138,43138,240.818989
2023/12/7 23:00,43138,43387.29,43138,43272.71,592.275221
2023/12/8 00:00,43272.71,43400,43264.72,43392.01,481.085617
2023/12/8 01:00,43392.01,43411.7,43314.18,43407.73,242.180155
2023/12/8 02:00,43407.73,43526.83,43399.46,43496.38,313.952168
2023/12/8 03:00,43496.38,43515.95,43363.52,43366.07,193.045916
2023/12/8 04:00,43366.07,43551.91,43353.79,43455.25,425.527908
2023/12/8 05:00,43455.25,43511.76,43381.35,43426.7,154.800341
2023/12/8 06:00,43426.7,43492,43355.48,43358.96,255.476059
2023/12/8 07:00,43358.96,43396.71,43096.03,43166.71,753.03709
2023/12/8 08:00,43166.71,43260.5,43098.72,43212.71,429.795213
2023/12/8 09:00,43212.71,43290.25,43115.36,43136,168.41573
2023/12/8 10:00,43136,43354.71,43083.55,43354.7,205.151649
2023/12/8 11:00,43354.7,43733.13,43354.7,43652.12,424.991442
2023/12/8 12:00,43652.12,43802.66,43513.87,43741.93,444.393675
2023/12/8 13:00,43741.93,43759.48,43483.27,43568.71,452.298877
2023/12/8 14:00,43568.71,44033.25,43566.31,43966.64,598.773413
2023/12/8 15:00,43966.64,43990,43756.71,43760.73,476.054837
2023/12/8 16:00,43760.73,43959.29,43752.93,43825.01,540.744891
2023/12/8 17:00,43825.01,43857.56,43639.01,43736.39,297.588224
2023/12/8 18:00,43736.39,43930,43734.71,43815.13,233.463136
2023/12/8 19:00,43815.13,43990.26,43796.71,43953.79,186.51262
2023/12/8 20:00,43953.79,44415.37,43953.79,44365.78,536.163268
2023/12/8 21:00,44365.78,44717.63,44245.46,44532.71,1020.069883
2023/12/8 22:00,44532.71,44575.24,44243.22,44264.71,352.780699
2023/12/8 23:00,44264.71,44341.6,44116,44170.71,289.076965
2023/12/9 00:00,44170.71,44283.99,44144,44178.6,234.989766
2023/12/9 01:00,44178.6,44198,44035.64,44120.51,193.774507
2023/12/9 02:00,44120.51,44200,44102,44118.71,153.070187
2023/12/9 03:00,44118.71,44232,44112,44142.71,116.548459
2023/12/9 04:00,44142.71,44276,44142.71,44227.18,135.168976
2023/12/9 05:00,44227.18,44357.39,44218,44273.47,204.017395
2023/12/9 06:00,44273.47,44334,44174,44199.99,143.878389
2023/12/9 07:00,44199.99,44266.7,44105.08,44180,182.385321
2023/12/9 08:00,44180,44190.65,43725.44,43837.99,603.310852
2023/12/9 09:00,43837.99,43960,43734.35,43841.98,355.009424
2023/12/9 10:00,43841.98,43909.74,43811,43833.72,133.397321
2023/12/9 11:00,43833.72,43895.5,43753.98,43816,134.41527
2023/12/9 12:00,43816,43899.35,43740,43899.35,186.48219
2023/12/9 13:00,43899.35,44048.82,43872.93,44000.07,243.078177
2023/12/9 14:00,44000.07,44136.58,43756.36,43933.98,342.943369
2023/12/9 15:00,43933.98,44112,43865.38,44049.96,245.652881
2023/12/9 16:00,44049.96,44091.75,43939.99,44013.4,188.053058
2023/12/9 17:00,44013.4,44031.63,43890.81,43893.64,168.881463
2023/12/9 18:00,43893.64,43989.17,43880.61,43963.99,111.596253
2023/12/9 19:00,43963.99,44013.41,43915.19,43923.02,103.354991
2023/12/9 20:00,43923.02,43989.13,43864.07,43979.53,135.645632
2023/12/9 21:00,43979.53,44085.03,43874.55,43970.76,213.928369
2023/12/9 22:00,43970.76,44034.79,43900.71,43900.72,78.658266
2023/12/9 23:00,43900.72,43917.98,43509.32,43711.98,637.134464
2023/12/10 00:00,43711.98,43790.1,43667.99,43771.01,172.959775
2023/12/10 01:00,43771.01,43863.02,43714.25,43791.04,92.457235
2023/12/10 02:00,43791.04,43816.49,43719.98,43747.98,122.552349
2023/12/10 03:00,43747.98,43841.79,43718,43841.79,60.659465
2023/12/10 04:00,43841.79,43965.32,43824,43939.99,92.444213
2023/12/10 05:00,43939.99,43957.98,43877.98,43887.82,67.49823
2023/12/10 06:00,43887.82,43928,43859.42,43907.09,70.615762
2023/12/10 07:00,43907.09,44000.08,43843.54,43964.98,164.062314
2023/12/10 08:00,43964.98,44031.69,43740.8,43776.78,267.76991
2023/12/10 09:00,43776.78,43817.56,43603.45,43604.59,307.79459
2023/12/10 10:00,43604.59,43716.91,43604.59,43702.23,159.992612
2023/12/10 11:00,43702.23,43753.03,43674,43735.97,70.741817
2023/12/10 12:00,43735.97,43900.18,43725.98,43884.07,117.695418
2023/12/10 13:00,43884.07,43903.93,43745.38,43838.77,195.49826
2023/12/10 14:00,43838.77,43891.85,43750.63,43831.76,138.201749
2023/12/10 15:00,43831.76,43974.14,43822.6,43904.52,204.316446
2023/12/10 16:00,43904.52,43934.24,43777.99,43826.65,124.346071
2023/12/10 17:00,43826.65,43839.17,43760.43,43820.84,138.663523
2023/12/10 18:00,43820.84,43910.8,43812,43827.94,85.500964
2023/12/10 19:00,43827.94,43869.65,43740,43797.49,97.736353
2023/12/10 20:00,43797.49,43974,43781.24,43958.92,140.714677
2023/12/10 21:00,43958.92,44047.3,43765.98,43802,244.400295
2023/12/10 22:00,43802,43896.1,43774.94,43784.83,102.75565
2023/12/10 23:00,43784.83,43843.08,43560.76,43790.53,312.785955
2023/12/11 00:00,43790.53,43805.29,43609.99,43626.03,181.958643
2023/12/11 01:00,43626.03,43626.62,43210,43229.98,1149.741089
2023/12/11 02:00,43229.98,43237.53,40323.5,41958.29,5957.37097
2023/12/11 03:00,41958.29,42563.99,41883.98,42306.42,914.003224
2023/12/11 04:00,42306.42,42325.97,42006.83,42165.99,704.093454
2023/12/11 05:00,42165.99,42208,41619.67,42056.59,1035.564521
2023/12/11 06:00,42056.59,42196.16,41726.3,42124.82,671.303771
2023/12/11 07:00,42124.82,42315.36,42085.9,42123.28,421.441305
2023/12/11 08:00,42123.28,42285.37,41979.65,42239.2,399.707763
2023/12/11 09:00,42239.2,42411.64,42183.16,42384.36,457.846851
2023/12/11 10:00,42384.36,42479.26,42348.53,42377.18,315.803804
2023/12/11 11:00,42377.18,42486.63,42161,42345.28,461.671754
2023/12/11 12:00,42345.28,42393.01,42181.81,42211.99,347.129557
2023/12/11 13:00,42211.99,42256,41885.99,42003.33,515.063529
2023/12/11 14:00,42003.33,42105.75,41804.55,41843.68,550.121129
2023/12/11 15:00,41843.68,42037.61,41660.71,41801.6,468.541276
2023/12/11 16:00,41801.6,41853.99,41371.52,41795.22,1112.64187
2023/12/11 17:00,41795.22,41795.22,41287.68,41345.33,560.068729
2023/12/11 18:00,41345.33,41345.33,40538.01,41049.07,2625.172022
2023/12/11 19:00,41049.07,41110.79,40226.56,40778,1957.292712
2023/12/11 20:00,40778,40931.76,40546.92,40857.98,971.282465
2023/12/11 21:00,40857.98,41287.49,40841.57,41201.57,774.879112
2023/12/11 22:00,41201.57,41349.43,41135.56,41288,327.950785
2023/12/11 23:00,41288,41297.21,41144.56,41252.56,298.072053
2023/12/12 00:00,41252.56,41774.41,41178.95,41717.56,917.993657
2023/12/12 01:00,41717.56,41876.68,41592,41684.25,358.754857
2023/12/12 02:00,41684.25,41941.75,41670,41861.99,349.076902
2023/12/12 03:00,41861.99,41886.2,41722,41738.56,215.518781
2023/12/12 04:00,41738.56,41765.56,41376.25,41384.46,307.55783
2023/12/12 05:00,41384.46,41673.86,41384.46,41566,213.841861
2023/12/12 06:00,41566,41691.8,41401.04,41690.56,309.450897
2023/12/12 07:00,41690.56,42066.34,41678,41916.73,752.687182
2023/12/12 08:00,41916.73,42116.58,41774.01,42035.55,484.786895
2023/12/12 09:00,42035.55,42036,41800.36,41800.36,340.838618
2023/12/12 10:00,41800.36,41835.96,41715.56,41808.9,279.212702
2023/12/12 11:00,41808.9,41824.18,41555.56,41587.21,239.244623
2023/12/12 12:00,41587.21,41910.67,41587.21,41851.34,256.660911
2023/12/12 13:00,41851.34,42057.31,41749.29,41810.56,563.398317
2023/12/12 14:00,41810.56,41870.55,41294.57,41472.25,1020.779702
2023/12/12 15:00,41472.25,41585.29,41155.88,41351.01,740.236511
2023/12/12 16:00,41351.01,41452.35,41094.49,41341.75,526.470654
2023/12/12 17:00,41341.75,41341.75,40698.57,40700.56,1145.970688
2023/12/12 18:00,40700.56,41421.51,40678.89,41307.46,966.762805
2023/12/12 19:00,41307.46,41330,41024.05,41139.62,416.658885
2023/12/12 20:00,41139.62,41293.67,41065.19,41232.69,385.846484
2023/12/12 21:00,41232.69,41380.43,41040,41105,335.070393
2023/12/12 22:00,41105,41286.13,41085.49,41239.24,175.603922
2023/12/12 23:00,41239.24,41552.92,41239.08,41489.47,325.160226
2023/12/13 00:00,41489.47,41501.46,41304,41411.05,313.333592
2023/12/13 01:00,41411.05,41435.47,40890.7,41024.48,761.12771
2023/12/13 02:00,41024.48,41145.83,40563.6,41000,1179.100993
2023/12/13 03:00,41000,41041.59,40761.18,40825.99,404.731474
2023/12/13 04:00,40825.99,40920,40628.02,40902.01,314.455538
2023/12/13 05:00,40902.01,41029.7,40838.47,41024.46,161.173048
2023/12/13 06:00,41024.46,41062.29,40828.76,40870,190.143414
2023/12/13 07:00,40870,41242.54,40804.32,41115.99,476.380289
2023/12/13 08:00,41115.99,41280.64,41114.47,41268,155.222843
2023/12/13 09:00,41268,41268,41056.95,41220.01,201.441885
2023/12/13 10:00,41220.01,41259.01,41082.01,41145.03,235.974736
2023/12/13 11:00,41145.03,41215,40962.01,41007.01,219.552407
2023/12/13 12:00,41007.01,41258.43,40985.87,41208.3,321.010632
2023/12/13 13:00,41208.3,41489.52,41182.02,41463.3,366.664163
2023/12/13 14:00,41463.3,41490.48,41310.02,41433.29,275.853666
2023/12/13 15:00,41433.29,41954.47,41431.01,41937.08,1079.76794
2023/12/13 16:00,41937.08,42221.33,41722.79,41874.02,887.19182
2023/12/13 17:00,41874.02,42134.28,41818.12,42124.53,441.770421
2023/12/13 18:00,42124.53,42199.99,41986.01,42128.24,276.063176
2023/12/13 19:00,42128.24,42890.05,42128.24,42735.01,1333.282769
2023/12/13 20:00,42735.01,42894.95,42572.65,42878,645.068435
2023/12/13 21:00,42878,43182.01,42720,42989.42,940.154001
2023/12/13 22:00,42989.42,43500,42940.01,42972.02,1299.982969
2023/12/13 23:00,42972.02,43039.99,42842.63,42867.51,421.10687
2023/12/14 00:00,42867.51,42940.14,42669.02,42785.78,282.148293
2023/12/14 01:00,42785.78,42855,42720.01,42845.23,166.616886
2023/12/14 02:00,42845.23,42863.15,42678.02,42768,182.462233
2023/12/14 03:00,42768,42807.38,42668.8,42714.01,110.403501
2023/12/14 04:00,42714.01,42792,42684.01,42711.02,110.478195
2023/12/14 05:00,42711.02,42816,42705.01,42810.01,129.349946
2023/12/14 06:00,42810.01,43111.41,42776.55,42907.89,381.999867
2023/12/14 07:00,42907.89,42942,42757.05,42903.01,184.456224
2023/12/14 08:00,42903.01,43000,42765,42765,251.346688
2023/12/14 09:00,42765,42920,42688.25,42888.02,285.318894
2023/12/14 10:00,42888.02,43016.92,42783.01,42960.01,291.900685
2023/12/14 11:00,42960.01,43309.99,42888.01,43265.9,727.42123
2023/12/14 12:00,43265.9,43364.25,43043.47,43098.49,339.614856
2023/12/14 13:00,43098.49,43102.63,41317.58,42571.06,3068.068682
2023/12/14 14:00,42571.06,42777.77,42349.37,42652.01,776.678167
2023/12/14 15:00,42652.01,42696.01,42192.01,42448.01,539.765258
2023/12/14 16:00,42448.01,42693.07,42448,42597.99,349.541073
2023/12/14 17:00,42597.99,43432.94,42574.18,43209.96,1497.661791
2023/12/14 18:00,43209.96,43215.96,42836.82,42853.02,420.196912
2023/12/14 19:00,42853.02,43106.54,42811.15,43100,244.495436
2023/12/14 20:00,43100,43106.18,42857.5,42918.31,296.45867
2023/12/14 21:00,42918.31,43023.99,42882.99,42978.99,123.359739
2023/12/14 22:00,42978.99,43127.29,42909.68,43069.01,118.380194
2023/12/14 23:00,43069.01,43181.31,42937.51,43020.44,210.255436
2023/12/15 00:00,43020.44,43082.04,42864.19,42888.99,174.97331
2023/12/15 01:00,42888.99,43043.09,42884.01,42972.99,124.86195
2023/12/15 02:00,42972.99,43005.98,42823.48,42878,132.913335
2023/12/15 03:00,42878,42888,42466.87,42794.99,805.410567
2023/12/15 04:00,42794.99,42812.78,42699.99,42806.14,253.659813
2023/12/15 05:00,42806.14,42868.43,42564.24,42591.54,359.185431
2023/12/15 06:00,42591.54,42633.99,42515.4,42564.96,185.833107
2023/12/15 07:00,42564.96,42702.99,42552.99,42702.98,171.080469
2023/12/15 08:00,42702.98,42867.99,42637.35,42866.72,272.187265
2023/12/15 09:00,42866.72,43022.09,42801.99,42838,275.389702
2023/12/15 10:00,42838,42894.99,42744.09,42848,202.947774
2023/12/15 11:00,42848,42862.02,42700.03,42777.99,130.409259
2023/12/15 12:00,42777.99,42786,42600,42605.97,277.917465
2023/12/15 13:00,42605.97,42616,42190.45,42285.99,815.819769
2023/12/15 14:00,42285.99,42359.24,42000,42178.01,508.893715
2023/12/15 15:00,42178.01,42258.98,41658.26,41902,781.072969
2023/12/15 16:00,41902,42096.63,41697.61,41796.99,385.111254
2023/12/15 17:00,41796.99,42073.4,41773,41855.29,352.629179
2023/12/15 18:00,41855.29,42125.69,41831.61,42108.99,256.013434
2023/12/15 19:00,42108.99,42189.07,41966.36,42096.88,288.547037
2023/12/15 20:00,42096.88,42264.03,42075.89,42214.91,217.133551
2023/12/15 21:00,42214.91,42247.55,42112,42234.6,196.027348
2023/12/15 22:00,42234.6,42246.81,41946.36,42063.87,225.705986
2023/12/15 23:00,42063.87,42172.19,41902,41941.98,279.640799
2023/12/16 00:00,41941.98,42051,41611,41907.4,343.847835
2023/12/16 01:00,41907.4,42152.95,41894.63,42064.8,178.371125
2023/12/16 02:00,42064.8,42193.79,42058.92,42148.02,188.008999
2023/12/16 03:00,42148.02,42405.63,42106.91,42331.56,299.085403
2023/12/16 04:00,42331.56,42351.65,42247.92,42286.03,126.67938
2023/12/16 05:00,42286.03,42307.91,42202.72,42266.42,90.072912
2023/12/16 06:00,42266.42,42311.64,42140,42203.99,95.579841
2023/12/16 07:00,42203.99,42268.85,42157.58,42220.07,74.936661
2023/12/16 08:00,42220.07,42260.57,42100,42176.01,95.676639
2023/12/16 09:00,42176.01,42279.45,42176.01,42208,84.177659
2023/12/16 10:00,42208,42262,42192,42258,50.728884
2023/12/16 11:00,42258,42336,42224.34,42327.97,83.736719
2023/12/16 12:00,42327.97,42486,42271.92,42418.91,161.030296
2023/12/16 13:00,42418.91,42547.23,42247.51,42397.02,255.607977
2023/12/16 14:00,42397.02,42459.69,42307.91,42364,131.643818
2023/12/16 15:00,42364,42612.91,42312.76,42604.24,201.290173
2023/12/16 16:00,42604.24,42715,42483.46,42589.9,294.091811
2023/12/16 17:00,42589.9,42595.89,42464.05,42505.87,110.989637
2023/12/16 18:00,42505.87,42515.54,42375,42462,164.257398
2023/12/16 19:00,42462,42518.41,42332.46,42354.02,192.613032
2023/12/16 20:00,42354.02,42411.73,42250,42333.99,131.633251
2023/12/16 21:00,42333.99,42373.72,42237.67,42290.48,180.493341
2023/12/16 22:00,42290.48,42319.9,42138.37,42308.04,183.746492
2023/12/16 23:00,42308.04,42338.44,42184.91,42276,97.461703
2023/12/17 00:00,42276,42299.99,42142,42142,133.068492
2023/12/17 01:00,42142,42247.9,41876.97,42009.17,311.195614
2023/12/17 02:00,42009.17,42137.1,41858.85,41869.91,142.761965
2023/12/17 03:00,41869.91,42017.01,41862.18,41925.45,133.944499
2023/12/17 04:00,41925.45,42059.16,41909.92,42001.01,103.822059
2023/12/17 05:00,42001.01,42045.99,41774.56,41899.92,249.381405
2023/12/17 06:00,41899.92,42025.79,41803.52,42000.01,159.378514
2023/12/17 07:00,42000.01,42037,41866.03,41886.29,183.90171
2023/12/17 08:00,41886.29,41911.31,41662.92,41897,361.376219
2023/12/17 09:00,41897,41991.6,41823.79,41979.64,177.648058
2023/12/17 10:00,41979.64,42016.83,41893.91,41948.84,98.747494
2023/12/17 11:00,41948.84,41989.72,41848,41958.69,117.878643
2023/12/17 12:00,41958.69,42004.91,41872.02,41948.95,185.039619
